name,category,osm_type,osm_id,latitude,longitude,map_link,map_preview_link,address,summary,alignment_to_downtown_perks,operating_hours,contact_phone,contact_email,website,specials,deals_offers,events_available,source,last_enriched_utc
Gibson Flats,Residential Property,way,383355041,30.254127,-97.761763,https://www.openstreetmap.org/way/383355041#map=19/30.254127/-97.761763,https://www.openstreetmap.org/?mlat=30.254127&mlon=-97.761763#map=18/30.254127/-97.761763,"1219, South Lamar Boulevard, Austin, TX, 78704",Residential Property listing in Downtown Austin.,"Resident onboarding, building-level perks, and local engagement",Not listed,+1-512-326-9000,,https://gibsonflats.com/,No public special listed in source data,No public deal listed in source data,No public event listing in source data,OpenStreetMap / Overpass,2026-02-26T22:37:02Z
Hanover Brazos Street,Residential Property,way,55932516,30.264521,-97.742299,https://www.openstreetmap.org/way/55932516#map=19/30.264521/-97.742299,https://www.openstreetmap.org/?mlat=30.264521&mlon=-97.742299#map=18/30.264521/-97.742299,"215, Brazos Street, Austin, TX, 78701",Residential Property listing in Downtown Austin.,"Resident onboarding, building-level perks, and local engagement",Not listed,,,https://hanoverbrazos.com/,No public special listed in source data,No public deal listed in source data,No public event listing in source data,OpenStreetMap / Overpass,2026-02-26T22:37:02Z
Hanover Republic Square,Residential Property,way,850669088,30.267623,-97.745997,https://www.openstreetmap.org/way/850669088#map=19/30.267623/-97.745997,https://www.openstreetmap.org/?mlat=30.267623&mlon=-97.745997#map=18/30.267623/-97.745997,"305, West 5th Street, Austin, TX, 78701",Residential Property listing in Downtown Austin.,"Resident onboarding, building-level perks, and local engagement",Not listed,,,,No public special listed in source data,No public deal listed in source data,No public event listing in source data,OpenStreetMap / Overpass,2026-02-26T22:37:02Z
Ion Austin,Residential Property,way,516283026,30.284273,-97.743264,https://www.openstreetmap.org/way/516283026#map=19/30.284273/-97.743264,https://www.openstreetmap.org/?mlat=30.284273&mlon=-97.743264#map=18/30.284273/-97.743264,"2100, San Antonio Street, Austin, TX, 78705",Residential Property listing in Downtown Austin.,"Resident onboarding, building-level perks, and local engagement",Not listed,,,,No public special listed in source data,No public deal listed in source data,No public event listing in source data,OpenStreetMap / Overpass,2026-02-26T22:37:02Z
Judge's Hill Historic District,Residential Property,way,187384745,30.281405,-97.747811,https://www.openstreetmap.org/way/187384745#map=19/30.281405/-97.747811,https://www.openstreetmap.org/?mlat=30.281405&mlon=-97.747811#map=18/30.281405/-97.747811,,Residential Property listing in Downtown Austin.,"Resident onboarding, building-level perks, and local engagement",Not listed,,,https://judgeshill.org/,No public special listed in source data,No public deal listed in source data,No public event listing in source data,OpenStreetMap / Overpass,2026-02-26T22:37:02Z
La Vista de Guadalupe,Residential Property,way,379208231,30.267053,-97.732855,https://www.openstreetmap.org/way/379208231#map=19/30.267053/-97.732855,https://www.openstreetmap.org/?mlat=30.267053&mlon=-97.732855#map=18/30.267053/-97.732855,"813, East 8th Street, Austin, TX, 78702",Residential Property listing in Downtown Austin.,"Resident onboarding, building-level perks, and local engagement",Not listed,,,,No public special listed in source data,No public deal listed in source data,No public event listing in source data,OpenStreetMap / Overpass,2026-02-26T22:37:02Z
Lakeside Apartmments,Residential Property,way,134807223,30.261347,-97.74079,https://www.openstreetmap.org/way/134807223#map=19/30.261347/-97.740790,https://www.openstreetmap.org/?mlat=30.261347&mlon=-97.740790#map=18/30.261347/-97.740790,"85, Trinity Street, Austin, TX, 78701",Residential Property listing in Downtown Austin.,"Resident onboarding, building-level perks, and local engagement",Not listed,,,,No public special listed in source data,No public deal listed in source data,No public event listing in source data,OpenStreetMap / Overpass,2026-02-26T22:37:02Z
Locale East Austin at Juno,Residential Property,way,1061905297,30.261481,-97.727477,https://www.openstreetmap.org/way/1061905297#map=19/30.261481/-97.727477,https://www.openstreetmap.org/?mlat=30.261481&mlon=-97.727477#map=18/30.261481/-97.727477,"400, Comal Street, Austin, TX, 78702",Residential Property listing in Downtown Austin.,"Resident onboarding, building-level perks, and local engagement",Not listed,,,,No public special listed in source data,No public deal listed in source data,No public event listing in source data,OpenStreetMap / Overpass,2026-02-26T22:37:02Z
Magnolia Addition,Residential Property,way,1051963131,30.253523,-97.731488,https://www.openstreetmap.org/way/1051963131#map=19/30.253523/-97.731488,https://www.openstreetmap.org/?mlat=30.253523&mlon=-97.731488#map=18/30.253523/-97.731488,,Residential Property listing in Downtown Austin.,"Resident onboarding, building-level perks, and local engagement",Not listed,,,,No public special listed in source data,No public deal listed in source data,No public event listing in source data,OpenStreetMap / Overpass,2026-02-26T22:37:02Z
Milago,Residential Property,way,134786203,30.256909,-97.739779,https://www.openstreetmap.org/way/134786203#map=19/30.256909/-97.739779,https://www.openstreetmap.org/?mlat=30.256909&mlon=-97.739779#map=18/30.256909/-97.739779,"Austin, TX, 78701",Residential Property listing in Downtown Austin.,"Resident onboarding, building-level perks, and local engagement",Not listed,,,,No public special listed in source data,No public deal listed in source data,No public event listing in source data,OpenStreetMap / Overpass,2026-02-26T22:37:02Z
Millenium Rainey,Residential Property,way,516291558,30.260241,-97.737713,https://www.openstreetmap.org/way/516291558#map=19/30.260241/-97.737713,https://www.openstreetmap.org/?mlat=30.260241&mlon=-97.737713#map=18/30.260241/-97.737713,"91, Rainey Street, Austin, TX, 78701",Residential Property listing in Downtown Austin.,"Resident onboarding, building-level perks, and local engagement",Not listed,,,https://www.camdenliving.com/austin-tx-apartments/camden-rainey-street,No public special listed in source data,No public deal listed in source data,No public event listing in source data,OpenStreetMap / Overpass,2026-02-26T22:37:02Z
Modern Austin Residences,Residential Property,way,1124723253,30.260431,-97.738483,https://www.openstreetmap.org/way/1124723253#map=19/30.260431/-97.738483,https://www.openstreetmap.org/?mlat=30.260431&mlon=-97.738483#map=18/30.260431/-97.738483,"90, Rainey Street, Austin, TX, 78701",Residential Property listing in Downtown Austin.,"Resident onboarding, building-level perks, and local engagement",Not listed,,,,No public special listed in source data,No public deal listed in source data,No public event listing in source data,OpenStreetMap / Overpass,2026-02-26T22:37:02Z
Natiivo,Residential Property,way,971496029,30.2564,-97.73888,https://www.openstreetmap.org/way/971496029#map=19/30.256400/-97.738880,https://www.openstreetmap.org/?mlat=30.256400&mlon=-97.738880#map=18/30.256400/-97.738880,"48, East Avenue, Austin, TX, 78701",Residential Property listing in Downtown Austin.,"Resident onboarding, building-level perks, and local engagement",Not listed,,,,No public special listed in source data,No public deal listed in source data,No public event listing in source data,OpenStreetMap / Overpass,2026-02-26T22:37:02Z
Oak Knoll Condos,Residential Property,way,881161886,30.255914,-97.752438,https://www.openstreetmap.org/way/881161886#map=19/30.255914/-97.752438,https://www.openstreetmap.org/?mlat=30.255914&mlon=-97.752438#map=18/30.255914/-97.752438,,Residential Property listing in Downtown Austin.,"Resident onboarding, building-level perks, and local engagement",Not listed,,,,No public special listed in source data,No public deal listed in source data,No public event listing in source data,OpenStreetMap / Overpass,2026-02-26T22:37:02Z
One Oak,Residential Property,way,188454455,30.24384,-97.757559,https://www.openstreetmap.org/way/188454455#map=19/30.243840/-97.757559,https://www.openstreetmap.org/?mlat=30.243840&mlon=-97.757559#map=18/30.243840/-97.757559,,Residential Property listing in Downtown Austin.,"Resident onboarding, building-level perks, and local engagement",Not listed,,,,No public special listed in source data,No public deal listed in source data,No public event listing in source data,OpenStreetMap / Overpass,2026-02-26T22:37:02Z
Palmetto Apartment Complex,Residential Property,relation,5673229,30.284782,-97.745425,https://www.openstreetmap.org/relation/5673229#map=19/30.284782/-97.745425,https://www.openstreetmap.org/?mlat=30.284782&mlon=-97.745425#map=18/30.284782/-97.745425,"2110, Rio Grande Street, Austin, TX, 78705-5609",Residential Property listing in Downtown Austin.,"Resident onboarding, building-level perks, and local engagement",Not listed,,,,No public special listed in source data,No public deal listed in source data,No public event listing in source data,OpenStreetMap / Overpass,2026-02-26T22:37:02Z
Pathways at Chalmers Courts South,Residential Property,way,1065741831,30.259377,-97.726557,https://www.openstreetmap.org/way/1065741831#map=19/30.259377/-97.726557,https://www.openstreetmap.org/?mlat=30.259377&mlon=-97.726557#map=18/30.259377/-97.726557,"1638, East 2nd Street, Austin, TX, 78702",Residential Property listing in Downtown Austin.,"Resident onboarding, building-level perks, and local engagement",Not listed,,,,No public special listed in source data,No public deal listed in source data,No public event listing in source data,OpenStreetMap / Overpass,2026-02-26T22:37:02Z
Payne & Wiley Subdivision,Residential Property,way,1051963129,30.253843,-97.729656,https://www.openstreetmap.org/way/1051963129#map=19/30.253843/-97.729656,https://www.openstreetmap.org/?mlat=30.253843&mlon=-97.729656#map=18/30.253843/-97.729656,,Residential Property listing in Downtown Austin.,"Resident onboarding, building-level perks, and local engagement",Not listed,,,,No public special listed in source data,No public deal listed in source data,No public event listing in source data,OpenStreetMap / Overpass,2026-02-26T22:37:02Z
Pointe on Rio,Residential Property,relation,14008629,30.283041,-97.744853,https://www.openstreetmap.org/relation/14008629#map=19/30.283041/-97.744853,https://www.openstreetmap.org/?mlat=30.283041&mlon=-97.744853#map=18/30.283041/-97.744853,"1901, Rio Grande Street, Austin, TX, 78705",Residential Property listing in Downtown Austin.,"Resident onboarding, building-level perks, and local engagement",Not listed,,,,No public special listed in source data,No public deal listed in source data,No public event listing in source data,OpenStreetMap / Overpass,2026-02-26T22:37:02Z
Popes Subdivision,Residential Property,way,1051963128,30.253849,-97.727294,https://www.openstreetmap.org/way/1051963128#map=19/30.253849/-97.727294,https://www.openstreetmap.org/?mlat=30.253849&mlon=-97.727294#map=18/30.253849/-97.727294,,Residential Property listing in Downtown Austin.,"Resident onboarding, building-level perks, and local engagement",Not listed,,,,No public special listed in source data,No public deal listed in source data,No public event listing in source data,OpenStreetMap / Overpass,2026-02-26T22:37:02Z
Pressler Apartments,Residential Property,relation,16301013,30.272857,-97.760128,https://www.openstreetmap.org/relation/16301013#map=19/30.272857/-97.760128,https://www.openstreetmap.org/?mlat=30.272857&mlon=-97.760128#map=18/30.272857/-97.760128,"507, Pressler Street, Austin, TX, 78703",Residential Property listing in Downtown Austin.,"Resident onboarding, building-level perks, and local engagement",Not listed,,,,No public special listed in source data,No public deal listed in source data,No public event listing in source data,OpenStreetMap / Overpass,2026-02-26T22:37:02Z
Rebekah Baines Johnson Center,Residential Property,way,953875890,30.253142,-97.733407,https://www.openstreetmap.org/way/953875890#map=19/30.253142/-97.733407,https://www.openstreetmap.org/?mlat=30.253142&mlon=-97.733407#map=18/30.253142/-97.733407,,Residential Property listing in Downtown Austin.,"Resident onboarding, building-level perks, and local engagement",Not listed,,,,No public special listed in source data,No public deal listed in source data,No public event listing in source data,OpenStreetMap / Overpass,2026-02-26T22:37:02Z
